id,text,timestamp,user,location
81896861,"Get laser eye surgery or contacts@RedskinsWatch: Improved health, better vision would help Brandon Banks return to form http://sns.mx/YLiAy9 ",2012-11-18 01:57:29,womackgirl,Richmond
157697744,Someone please rescue me!!!!! I can't take them for another 16 HOURS!!!!!,2012-11-18 01:36:15,megleboeuf,Richmond
40492114,@rosiieej I want to help!,2012-11-18 01:21:08,emilyrosepompei,Richmond
188414638,HELP US FLIP SOME TIX REAL QUICK! MOOSH AND TWIST AT #KINGDOM WITH @olmanfishin AND @Edacity101,2012-11-17 22:34:21,djgringo101,Richmond
42999396,“@ahuntre: Republican Senator Campaigns On Benghazi Tragedy Ahead Of 2014 Election http://thkpr.gs/QP1Y4V  via @thinkprogress” Wont help them14,2012-11-17 21:04:20,418829,Richmond
220802337,@amandaleii HELP ME ,2012-11-17 20:31:26,caseyychristine,Richmond
774709758,"Just can't help it can yah, you whore.",2012-11-17 18:20:51,TchaseTaylor21,Richmond
241118865,The new toy @arff (@ ARFF Aircraft Rescue & Fire Fighting RIC) [pic]: http://4sq.com/S1paeo ,2012-11-17 16:31:23,kram7677,Richmond
71855042,"It's essential to realize when you've been given enough help and must begin to figure it out & do it by yourself, for yourself.",2012-11-17 15:57:49,malcolmvenable,Richmond
381371415,We're here to rescue you leelee!,2012-11-17 12:12:50,Sarahlouuuuuu,Richmond
155031803,@KismetOn1 smh I need motivation & some help,2012-11-17 04:14:54,MDIDW,Richmond
414299029,Any LD or Atlee or PH student is welcome to join outlet student section next week and help rep Hanover County,2012-11-17 04:06:06,Graacee_Allenn,Richmond
345648463,I always slap my nephew in the back of the head an yell help ya moma boyyy,2012-11-17 01:08:44,IAm_Nicholaus,Richmond
37007392,"I'm at Ashcake Rescue Squad (Mechanicsville, Virginia) http://4sq.com/XNrNEn ",2012-11-16 22:26:38,zflip26,Richmond
426406040,Help me get this trending now . Once we get this trending then celebrities like my husband ryan gosling will see it and donate #SaveHostess,2012-11-16 21:20:06,young_carta_93,Richmond
137794358,The perfect thanksgiving scene to help prep for the holiday season! pic.twitter.com/uqQUKSp3,2012-11-16 21:06:45,AlexanderSawyer,Richmond
22434682,Can Apple srsly not help me with my comp bc it's out of warranty? Then try to sell me 3 diff packages before I finally hang up on your ass?,2012-11-16 20:09:39,bennyliciousss,Richmond
40878757,can only imagine what people are goin through wish I could go up to jersey & help out #restoretheshore @snooki @paulydelvecchio @JENNIWOWW,2012-11-16 04:29:52,Melissa__Pearl,Richmond
98942291,@T_Pugs i did some light reading on the accident.  The rig manager for BP was at fault.  With help of a design flaw by transocean.,2012-11-16 02:56:35,kouskousVPI,Richmond
306998058,Rocco having tough night.  Needs help tho,2012-11-16 02:32:50,MisterAmariHoo,Richmond
94904979,I should listen 2 myself  you can't help who doesn't want 2 b help.,2012-11-16 01:40:34,candylabori,Richmond
332107169,"""@Suck__MyTOES: ' Does anyone have ms.holmes & can help me with my spanish hw ?""hell naw",2012-11-16 00:42:24,xDom0,Richmond
40878757,Lord help my family  they're a buncha nuts I swear,2012-11-15 23:40:31,Melissa__Pearl,Richmond
188414638,HELP US FLIP SOME TIX REAL QUICK! MOOSH AND TWIST AT #KINGDOM WITH @olmanfishin AND @Edacity101,2012-11-17 22:34:21,djgringo101,Richmond
